id,text,is_complaint_true
1614,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1615,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1616,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1617,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1618,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1619,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1620,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1621,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1622,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1623,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1624,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1625,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1626,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1627,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1628,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1629,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1630,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1631,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1632,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1633,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1634,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1635,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1636,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1637,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1638,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1639,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1640,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1641,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1642,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1643,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1644,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1645,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1646,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1647,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1648,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1649,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1650,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1651,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1652,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1653,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1654,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1655,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1656,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1657,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1658,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1659,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1660,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1661,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1662,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1663,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1664,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1665,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1666,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1667,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1668,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1669,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1670,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1671,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1672,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1673,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1674,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1675,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1676,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1677,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1678,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1679,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1680,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1681,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1682,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
1683,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide ·  Indian ,False
1684,Indian Tech & Infra Indian Tech & Infra  @IndianTechGuide · Mumbai-Ahmedabad Bullet train project completion date depends on award of all tenders. ( Indian ,False
1685,News Arena India News Arena India  @NewsArenaIndia · Indian  Railways,False
1686,Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · There are many shortcomings in the service of #IndianRailways ,False
1687,ANI ANI  @ANI · 19 trains to and from Delhi are running late due to operational reasons and fog conditions in some parts of north India: Indian ,False
1688,"Doolally Doolally  @godoolally · 6. Literally meaning, ""Mirror of the Sky"" in Urdu, it was built in the shape of a scorpion with 2 stings spread out as wings. Which architectural marvel is this, that is also given recognition by the South Central Railways of the",False
1689,Mizu_Ren Mizu_Ren  @Mira_Ishhu · Though #IndianRailways ,False
1690,SUHEL SETH SUHEL SETH  @Suhelseth · I love train journeys. I love platform food; I love the odour and I admire the staff of the Railways . Rajdhani and Shatabdi are outstanding: the food on,False
1691,"Ananth Rupanagudi Ananth Rupanagudi  @Ananth_IRAS · Had to school a parent to instruct his kid not to climb on a berth wearing his shoes. More often, the quality of upbringing gets reflected during the train journeys. #IndianRailways 28",False
